# FaultID,X,Y,Top Coal Seam
 1, 398845.33,6439230.95, 9
 1, 398508.74,6440484.36, 9
 2, 399051.19,6453159.48,10
 2, 399305.60,6453948.97,10
 3, 402456.73,6447617.84, 3
 3, 402482.64,6448314.72, 3
 4, 403095.36,6437685.57, 9
 4, 403409.61,6438597.25, 9
 5, 404341.63,6456749.64, 8
 5, 404125.04,6457961.28, 8
 6, 403091.13,6440843.09, 9
 6, 403206.05,6441600.11, 9
 7, 403215.65,6454448.61, 3
 7, 402996.05,6455193.74, 3
 8, 402665.21,6448878.26, 3
 8, 402537.73,6450375.21, 3
 9, 400209.20,6445608.14,10
 9, 400134.40,6446296.20,10
10, 401153.62,6451242.48, 6
10, 401528.32,6452339.73, 6
11, 402620.80,6448974.74, 1
11, 402498.77,6450187.58, 1
12, 400663.27,6445719.05, 5
12, 400732.44,6446330.17, 5
13, 399133.72,6445059.46, 7
13, 399305.83,6446093.42, 7
14, 401828.07,6439398.05, 2
14, 401770.40,6439963.16, 2
15, 400037.57,6453396.13, 5
15, 400228.54,6453882.80, 5
16, 401000.36,6453585.16,10
16, 401104.70,6454377.82,10
17, 399474.77,6449137.60, 5
17, 399491.28,6450006.46, 5
18, 402556.19,6447373.46, 3
18, 402742.17,6447985.52, 3
19, 400175.30,6439008.13, 9
19, 400123.63,6439535.23, 9
20, 400116.30,6447680.40, 1
20, 400267.86,6448664.57, 1
21, 401507.53,6438019.82,10
21, 401552.42,6439253.74,10
22, 401696.65,6456850.78, 8
22, 401749.29,6457688.62, 8
23, 401314.84,6455043.91, 7
23, 401517.86,6455578.27, 7
24, 397949.65,6444224.56, 3
24, 398340.70,6445232.05, 3
25, 400100.53,6453150.19, 4
25, 400132.43,6454934.59, 4
26, 400315.64,6455959.61, 2
26, 400463.83,6456629.37, 2
27, 401041.26,6445741.90, 5
27, 401015.11,6446900.81, 5
28, 400581.07,6450499.78, 1
28, 400909.77,6451650.32, 1
29, 399887.83,6449751.61, 3
29, 399848.81,6450357.79, 3
30, 404089.99,6443457.52, 4
30, 403921.58,6444192.48, 4
31, 398822.13,6438860.42, 3
31, 398798.90,6439398.10, 3
32, 402167.00,6449780.16, 5
32, 401931.26,6450499.27, 5
33, 397823.77,6447667.88,10
33, 397513.50,6448496.29,10
34, 399723.28,6449366.82, 8
34, 399969.33,6450308.13, 8
35, 401978.93,6453382.10, 6
35, 401605.80,6454533.75, 6
36, 403885.74,6440173.18, 1
36, 403822.17,6441241.89, 1
37, 399370.13,6441626.38, 5
37, 398844.11,6443489.55, 5
38, 403361.74,6455116.59, 4
38, 402987.45,6456234.06, 4
39, 401440.47,6444544.69, 8
39, 401146.63,6445820.91, 8
40, 399926.09,6455277.89, 1
40, 400041.40,6456193.18, 1
