# FaultID,X,Y,Top Coal Seam
 1, 400637.44,6447904.93, 4
 1, 400644.81,6448841.37, 4
 2, 399670.90,6438104.62, 6
 2, 399561.23,6438609.81, 6
 3, 401134.75,6444455.96, 6
 3, 401351.72,6445688.41, 6
 4, 399967.41,6438795.84, 1
 4, 399956.04,6439347.27, 1
 5, 398772.99,6444661.39, 1
 5, 398570.87,6445583.99, 1
 6, 398785.43,6450683.64, 7
 6, 398648.01,6451470.64, 7
 7, 403068.20,6455478.11, 7
 7, 403017.43,6456230.24, 7
 8, 399054.00,6451075.54, 8
 8, 398878.55,6452185.05, 8
 9, 400622.66,6453133.58, 2
 9, 400423.60,6454169.68, 2
10, 402567.86,6446858.80, 7
10, 402165.02,6447839.25, 7
11, 402355.44,6452816.50, 5
11, 402147.97,6453361.36, 5
12, 398225.24,6442507.05, 8
12, 397914.15,6443276.97, 8
13, 399822.21,6450482.35, 3
13, 400009.68,6451096.97, 3
14, 399646.62,6450749.54, 7
14, 399852.26,6451877.23, 7
15, 400072.60,6437724.46, 9
15, 399917.21,6438397.57, 9
16, 398007.20,6441391.71, 5
16, 398142.32,6442229.42, 5
17, 401953.97,6440977.35, 7
17, 402249.52,6441811.87, 7
18, 398222.12,6450621.71, 4
18, 398458.43,6451413.75, 4
19, 399253.64,6445129.59, 9
19, 399389.91,6445622.51, 9
20, 398243.92,6447040.10, 5
20, 398253.42,6447709.85, 5
21, 399639.41,6444799.29, 6
21, 400195.33,6446291.39, 6
22, 402181.66,6456288.71, 4
22, 401910.41,6457031.42, 4
23, 399113.32,6447780.06, 5
23, 399364.90,6448674.40, 5
24, 402186.50,6439513.53,10
24, 401956.81,6440352.09,10
25, 401738.00,6455119.86, 5
25, 401630.37,6455925.24, 5
26, 398429.00,6447317.36, 5
26, 398193.17,6447972.47, 5
27, 404498.66,6451346.49, 8
27, 404187.32,6452669.41, 8
28, 404404.42,6456441.33, 3
28, 404099.68,6457555.71, 3
29, 402584.36,6446436.34, 4
29, 402561.69,6447451.67, 4
30, 400525.29,6445309.47, 4
30, 400699.97,6446685.17, 4
31, 401006.13,6448279.71,10
31, 400940.20,6448936.75,10
32, 398494.92,6440578.13, 4
32, 398780.02,6441372.55, 4
33, 400550.58,6437795.12, 9
33, 400327.55,6438340.16, 9
34, 400548.99,6444387.17, 3
34, 400716.51,6445064.37, 3
35, 402252.38,6447867.16, 5
35, 402319.13,6448525.56, 5
36, 401493.23,6447187.55, 7
36, 401731.55,6448061.10, 7
37, 400480.33,6456754.62, 2
37, 400328.32,6457484.89, 2
38, 404100.78,6454715.73, 7
38, 404470.96,6456150.91, 7
39, 402099.32,6438882.38, 8
39, 401857.57,6439791.94, 8
40, 400505.06,6453851.36, 9
40, 400537.70,6454465.93, 9
