# FaultID,X,Y,Top Coal Seam
 1, 398859.51,6438961.94, 8
 1, 398599.71,6440256.89, 8
 2, 401918.86,6451190.96, 9
 2, 402004.18,6451704.97, 9
 3, 401576.96,6448639.30, 7
 3, 401895.88,6449448.25, 7
 4, 403835.94,6440776.66, 8
 4, 403916.79,6441914.95, 8
 5, 398706.27,6443323.76, 9
 5, 398531.20,6444102.85, 9
 6, 402491.53,6447180.90, 5
 6, 402194.77,6448186.16, 5
 7, 400961.05,6441039.84, 8
 7, 400854.07,6441903.58, 8
 8, 402292.56,6446607.46, 1
 8, 402296.49,6447198.89, 1
 9, 402669.18,6455389.63, 7
 9, 402512.19,6455930.41, 7
10, 402520.33,6448877.79, 9
10, 402579.15,6450228.87, 9
11, 397901.83,6447763.25, 1
11, 397625.84,6448812.30, 1
12, 398705.46,6450183.69, 3
12, 398834.59,6450706.04, 3
13, 399420.35,6437406.89, 3
13, 399089.99,6438633.27, 3
14, 398710.74,6441012.21,10
14, 398875.28,6442105.04,10
15, 403127.76,6438734.74, 6
15, 403236.23,6440049.82, 6
16, 400365.83,6446060.89, 2
16, 400480.92,6446740.61, 2
17, 401125.16,6448603.01, 5
17, 401496.94,6449900.30, 5
18, 402039.97,6455519.17, 9
18, 402142.08,6456059.40, 9
19, 398377.60,6440469.54, 1
19, 398429.62,6440971.10, 1
20, 399769.54,6438927.63, 2
20, 399707.28,6439439.35, 2
21, 399370.18,6446695.20, 6
21, 399281.40,6447192.16, 6
22, 398646.75,6448131.42, 7
22, 398850.21,6448704.80, 7
23, 398865.70,6442579.72, 3
23, 398922.69,6443586.21, 3
24, 402342.48,6454899.26,10
24, 402341.64,6455476.23,10
25, 400853.95,6439631.83, 1
25, 400523.72,6440661.91, 1
26, 402690.48,6449406.47, 3
26, 402540.21,6450537.97, 3
27, 400881.81,6444449.67,10
27, 400889.50,6445441.92,10
28, 401888.61,6438624.23, 1
28, 401756.55,6439626.13, 1
29, 402316.83,6445736.00, 7
29, 402217.21,6446795.12, 7
30, 400594.76,6437353.79, 9
30, 400304.60,6438063.28, 9
31, 402564.62,6454153.63, 5
31, 402530.91,6454954.79, 5
32, 402760.48,6444536.78, 4
32, 402589.24,6445050.88, 4
33, 399356.34,6444515.47, 9
33, 399240.29,6445181.27, 9
34, 397795.41,6445405.85, 3
34, 397737.76,6446368.84, 3
35, 400472.69,6442967.62, 6
35, 400560.06,6443618.73, 6
36, 404560.61,6456138.13, 3
36, 404234.30,6456987.77, 3
37, 400815.94,6455982.42, 8
37, 400763.41,6457323.11, 8
38, 398098.86,6451055.39, 8
38, 398432.00,6452108.74, 8
39, 403669.39,6439169.80,10
39, 403469.16,6439666.05,10
40, 404376.57,6454142.88, 9
40, 404313.59,6455303.70, 9
