# FaultID,X,Y,Top Coal Seam
 1, 403715.30,6438103.27,10
 1, 403676.95,6438703.72,10
 2, 401651.99,6450835.01, 8
 2, 401751.39,6451433.76, 8
 3, 400222.17,6449311.33, 7
 3, 400617.91,6450457.94, 7
 4, 402790.04,6447648.60, 6
 4, 403005.13,6448437.20, 6
 5, 398894.89,6438112.84, 9
 5, 398897.52,6438721.09, 9
 6, 400305.94,6455030.49, 7
 6, 400114.43,6455537.99, 7
 7, 400018.02,6445245.41, 9
 7, 399807.43,6446509.39, 9
 8, 399869.85,6450549.18, 3
 8, 399963.97,6451146.66, 3
 9, 399686.89,6442867.60, 1
 9, 399878.00,6443357.74, 1
10, 401776.41,6448345.04, 4
10, 401684.94,6449482.30, 4
11, 399956.75,6440950.41, 2
11, 399976.35,6441643.72, 2
12, 403047.21,6454689.17,10
12, 402700.40,6455682.86,10
13, 401208.98,6453330.42, 8
13, 400964.48,6453927.77, 8
14, 399056.69,6439908.77, 3
14, 398856.64,6440615.34, 3
15, 397910.70,6448557.61, 4
15, 397972.20,6450018.47, 4
16, 402173.66,6451002.55, 7
16, 402442.28,6451912.54, 7
17, 399988.32,6445392.97, 5
17, 399700.34,6446093.88, 5
18, 402148.84,6454579.92, 2
18, 401960.20,6455097.23, 2
19, 398139.79,6441773.17, 2
19, 398295.88,6442342.08, 2
20, 399755.23,6439260.71, 3
20, 399675.45,6439835.91, 3
21, 402041.81,6447191.88, 9
21, 402234.92,6447761.12, 9
22, 402733.38,6445946.76,10
22, 402524.53,6446620.50,10
23, 400033.88,6451038.11, 7
23, 399636.45,6452269.21, 7
24, 402654.73,6453095.45, 4
24, 402938.43,6454508.76, 4
25, 402140.64,6453783.78, 5
25, 402213.88,6454331.86, 5
26, 398779.02,6443979.16, 9
26, 398620.74,6444977.82, 9
27, 402685.98,6456847.43, 1
27, 402537.41,6457576.45, 1
28, 399330.66,6440889.04, 9
28, 399413.88,6441906.36, 9
29, 398970.68,6450916.48, 6
29, 399156.10,6451420.30, 6
30, 403087.85,6446351.14, 1
30, 403271.11,6447834.14, 1
31, 404405.62,6454140.90,10
31, 404576.55,6454707.75,10
32, 401790.36,6453494.36, 9
32, 401683.92,6454106.45, 9
33, 404258.32,6455380.20, 7
33, 404553.03,6456467.96, 7
34, 400654.09,6445157.92, 8
34, 400827.20,6445876.70, 8
35, 399427.01,6438986.26, 2
35, 399487.28,6439502.90, 2
36, 399369.98,6438057.78, 7
36, 399641.56,6439575.39, 7
37, 402390.62,6452525.28, 5
37, 402548.16,6453235.03, 5
38, 403929.06,6445740.30, 1
38, 404024.40,6447203.60, 1
39, 398716.71,6452787.08, 3
39, 398953.46,6453493.60, 3
40, 398369.25,6441555.05, 6
40, 398401.81,6442112.73, 6
