# FaultID,X,Y,Top Coal Seam
 1, 399947.64,6457129.53, 3
 1, 399782.71,6457974.87, 3
 2, 399623.25,6452331.27, 5
 2, 399793.83,6453806.31, 5
 3, 400097.48,6447046.51, 2
 3, 399980.01,6448374.05, 2
 4, 398243.32,6450836.50, 9
 4, 398192.30,6451705.87, 9
 5, 397425.02,6446023.96, 2
 5, 397462.03,6446655.25, 2
 6, 399649.57,6448927.54, 8
 6, 399508.51,6449497.55, 8
 7, 399589.30,6443041.90, 9
 7, 399758.54,6443677.14, 9
 8, 400192.53,6452445.41, 3
 8, 400007.12,6453532.12, 3
 9, 398729.14,6445724.35, 2
 9, 398711.73,6446804.50, 2
10, 397896.16,6444310.97,10
10, 397627.93,6444991.09,10
11, 401290.53,6443461.08,10
11, 401169.46,6444456.93,10
12, 401686.61,6456357.34, 9
12, 401424.48,6457175.68, 9
13, 398380.55,6442261.39, 4
13, 398585.91,6442804.96, 4
14, 400990.80,6441924.97, 6
14, 401134.38,6442925.60, 6
15, 402697.20,6448904.93, 9
15, 402743.28,6449431.26, 9
16, 398248.54,6446807.17, 6
16, 398329.03,6447900.14, 6
17, 399708.37,6447497.21,10
17, 399344.78,6448845.82,10
18, 400803.66,6453878.36, 9
18, 401155.15,6454733.45, 9
19, 404186.09,6448384.23, 3
19, 404046.64,6449096.22, 3
20, 398319.41,6443010.40, 1
20, 398606.42,6444013.94, 1
21, 404370.27,6446958.41,10
21, 404372.12,6447745.52,10
22, 398932.88,6442622.16, 2
22, 398867.74,6443499.51, 2
23, 404547.66,6446692.77, 8
23, 404448.30,6447891.74, 8
24, 400416.19,6439887.94, 8
24, 400649.96,6440485.64, 8
25, 402043.93,6453443.64, 9
25, 402069.85,6454068.91, 9
26, 402196.02,6446826.53, 8
26, 402007.98,6447384.31, 8
27, 403297.61,6441664.66, 7
27, 403494.54,6442180.93, 7
28, 403506.04,6454591.52, 8
28, 403344.19,6455312.98, 8
29, 401840.48,6451658.95, 7
29, 401669.67,6452527.61, 7
30, 402104.94,6446707.30,10
30, 402310.33,6447217.38,10
31, 400725.51,6441802.92,10
31, 400492.56,6442745.32,10
32, 399786.91,6449525.11,10
32, 399892.02,6450695.66,10
33, 402157.13,6452346.60, 4
33, 401985.20,6453109.36, 4
34, 397911.16,6444323.73, 5
34, 398029.53,6445038.13, 5
35, 403494.96,6454159.29, 7
35, 403262.82,6455089.77, 7
36, 400828.50,6450205.61, 8
36, 401001.73,6451072.08, 8
37, 400617.45,6456110.68, 7
37, 400326.44,6456924.49, 7
38, 399585.55,6439132.73, 2
38, 399626.24,6439796.45, 2
39, 399589.68,6440388.21, 7
39, 399361.39,6441626.70, 7
40, 400367.65,6443641.27, 1
40, 400494.49,6444160.65, 1
