# FaultID,X,Y,Top Coal Seam
 1, 403378.96,6452724.90, 6
 1, 403243.18,6453998.65, 6
 2, 400691.36,6455940.18, 1
 2, 400990.65,6456827.31, 1
 3, 399142.38,6440361.41,10
 3, 399072.14,6440891.51,10
 4, 399765.77,6443557.96, 4
 4, 400082.94,6444406.60, 4
 5, 400711.47,6446739.65, 5
 5, 400873.14,6447255.35, 5
 6, 401262.19,6445927.05, 7
 6, 401251.41,6446442.17, 7
 7, 400949.94,6446979.90, 6
 7, 400640.06,6447913.16, 6
 8, 404120.27,6450767.91, 5
 8, 404230.77,6451312.58, 5
 9, 403910.33,6444302.70, 2
 9, 403772.97,6445358.46, 2
10, 399109.53,6445012.06, 6
10, 398946.54,6445558.18, 6
11, 400081.34,6451215.14, 1
11, 399996.48,6451771.21, 1
12, 401754.85,6437645.85, 2
12, 401938.50,6438600.06, 2
13, 398759.29,6437655.45, 3
13, 398981.49,6438553.64, 3
14, 400599.45,6446738.66, 7
14, 400628.98,6447359.85, 7
15, 402192.83,6442219.98, 8
15, 402380.51,6443378.38, 8
16, 404637.58,6453429.20, 6
16, 404640.24,6454046.67, 6
17, 397796.34,6448452.49, 6
17, 398112.23,6449568.41, 6
18, 400092.09,6443037.00, 3
18, 399974.45,6443837.70, 3
19, 404147.06,6450390.25, 8
19, 404489.77,6451268.00, 8
20, 397858.92,6448877.13, 7
20, 397846.93,6450079.06, 7
21, 397960.20,6445736.38, 9
21, 398132.48,6446556.25, 9
22, 402562.71,6450057.98, 3
22, 402692.88,6450875.29, 3
23, 403073.07,6455313.49, 7
23, 402948.51,6456094.81, 7
24, 401614.44,6453541.23, 1
24, 401510.69,6454199.27, 1
25, 401544.71,6455412.80, 4
25, 401392.01,6456014.84, 4
26, 400201.27,6443870.82, 3
26, 400597.18,6444892.38, 3
27, 402818.28,6454890.11, 4
27, 402801.17,6455633.32, 4
28, 398068.10,6441743.79, 5
28, 397830.75,6442802.10, 5
29, 400783.52,6437570.38, 8
29, 400475.25,6438658.82, 8
30, 400081.39,6442580.60, 6
30, 400025.79,6443565.49, 6
31, 399438.41,6438212.41, 4
31, 399246.35,6438982.37, 4
32, 404325.52,6453703.51, 1
32, 404141.77,6454660.17, 1
33, 404160.11,6445168.84,10
33, 404323.30,6445654.24,10
34, 403205.88,6447236.43, 9
34, 403032.41,6447967.27, 9
35, 398308.94,6447645.75, 8
35, 398260.96,6448565.03, 8
36, 402831.95,6446454.69, 7
36, 402694.09,6447072.61, 7
37, 400493.01,6448257.04, 5
37, 400496.41,6449374.91, 5
38, 399576.45,6449722.36, 8
38, 399255.36,6450645.96, 8
39, 404295.98,6451587.31, 8
39, 404320.28,6452752.69, 8
40, 398754.70,6439412.16, 7
40, 398728.76,6439920.40, 7
