# FaultID,X,Y,Top Coal Seam
 1, 401280.42,6453706.06, 2
 1, 400890.94,6454847.97, 2
 2, 403044.83,6453407.75, 7
 2, 403380.60,6454861.68, 7
 3, 403782.66,6438931.33, 1
 3, 403796.62,6439514.30, 1
 4, 403054.00,6446399.06, 9
 4, 402836.17,6446984.16, 9
 5, 404418.39,6456490.06, 5
 5, 404100.87,6457549.02, 5
 6, 399234.22,6447448.39, 4
 6, 399431.14,6448125.39, 4
 7, 398483.19,6444345.90, 1
 7, 398421.63,6444935.40, 1
 8, 399832.83,6441275.62, 9
 8, 399697.12,6442123.31, 9
 9, 401662.56,6452083.90,10
 9, 402043.01,6453495.51,10
10, 401446.33,6456422.35, 9
10, 401407.16,6457661.40, 9
11, 402327.33,6451502.45, 4
11, 402559.93,6452396.39, 4
12, 404342.91,6455034.27, 3
12, 404087.34,6456002.89, 3
13, 402006.40,6437613.07, 6
13, 401565.38,6438782.26, 6
14, 399519.54,6452013.30, 8
14, 399286.57,6452761.25, 8
15, 397633.39,6444803.14, 2
15, 397754.76,6445564.69, 2
16, 397674.89,6445484.92, 5
16, 397808.96,6446256.88, 5
17, 403044.40,6437881.18, 1
17, 403289.69,6438495.22, 1
18, 400470.48,6447660.94, 5
18, 400522.93,6448777.74, 5
19, 398879.03,6449146.47,10
19, 398579.29,6450163.68,10
20, 403789.13,6439837.00, 9
20, 403980.24,6441176.70, 9
21, 400178.54,6455328.51, 7
21, 400006.75,6455824.64, 7
22, 400012.07,6452066.29, 1
22, 400362.91,6453133.93, 1
23, 401504.55,6453129.20,10
23, 401317.44,6453840.00,10
24, 403092.05,6437325.32, 3
24, 402915.46,6437836.80, 3
25, 401051.81,6448370.66, 4
25, 400962.89,6448930.78, 4
26, 398756.61,6438437.56,10
26, 399059.36,6439403.64,10
27, 403107.60,6452699.15, 6
27, 403492.84,6454430.69, 6
28, 400130.09,6448268.12, 7
28, 400208.61,6448836.93, 7
29, 398136.91,6440218.46, 2
29, 398506.17,6441590.21, 2
30, 398407.54,6450278.82, 7
30, 398256.72,6450809.95, 7
31, 400077.09,6444313.44, 1
31, 399966.02,6444987.74, 1
32, 399098.91,6443046.03, 6
32, 399167.09,6443938.17, 6
33, 400881.61,6439594.76,10
33, 400725.98,6440150.57,10
34, 399143.16,6444443.33, 2
34, 398570.83,6445955.23, 2
35, 403500.83,6457427.80, 1
35, 403364.25,6457934.33, 1
36, 399476.59,6448624.46, 6
36, 399321.14,6449245.41, 6
37, 402082.94,6449161.92, 8
37, 402210.74,6449687.10, 8
38, 398238.72,6450072.18, 9
38, 398572.67,6451035.18, 9
39, 403660.70,6442935.91, 4
39, 404004.68,6443800.40, 4
40, 401186.15,6451004.73, 2
40, 401032.64,6451643.48, 2
