# FaultID,X,Y,Top Coal Seam
 1, 398455.99,6447336.09, 5
 1, 398193.56,6448478.73, 5
 2, 403109.13,6451780.37, 9
 2, 402988.79,6452358.74, 9
 3, 397873.47,6447917.50, 1
 3, 398188.09,6448830.47, 1
 4, 398770.62,6445795.87,10
 4, 398781.21,6446591.86,10
 5, 400867.65,6444843.35, 5
 5, 401107.75,6445844.52, 5
 6, 402932.72,6445501.74, 7
 6, 403154.25,6446501.14, 7
 7, 400508.00,6450143.00,10
 7, 400468.91,6450867.22,10
 8, 404504.50,6446424.91, 9
 8, 404479.94,6447090.19, 9
 9, 399733.16,6446474.56, 2
 9, 400148.78,6447608.69, 2
10, 399075.19,6449037.92, 5
10, 399201.25,6449803.30, 5
11, 399983.41,6456611.52, 2
11, 399959.16,6457976.81, 2
12, 399622.77,6439628.85, 2
12, 399235.24,6440715.71, 2
13, 402208.18,6455609.90,10
13, 402218.52,6456188.93,10
14, 399922.09,6446797.11, 9
14, 399881.43,6447380.63, 9
15, 401923.87,6437827.76, 3
15, 401712.60,6439093.79, 3
16, 402010.70,6439688.36, 9
16, 402188.13,6440184.12, 9
17, 398357.63,6451804.00, 5
17, 398358.42,6452446.73, 5
18, 400416.12,6454693.86, 8
18, 400838.23,6455944.23, 8
19, 400844.88,6450944.14, 1
19, 401091.06,6451722.47, 1
20, 400513.13,6455821.85, 3
20, 400262.49,6456564.50, 3
21, 400783.76,6455958.97, 8
21, 400574.41,6456470.92, 8
22, 404111.04,6443275.18, 5
22, 404181.29,6444993.54, 5
23, 397709.66,6446253.54, 3
23, 397871.48,6446856.69, 3
24, 398406.69,6442922.86, 9
24, 398337.01,6443475.78, 9
25, 400553.04,6446353.98, 7
25, 400787.81,6446964.82, 7
26, 399747.25,6456432.52, 7
26, 399731.10,6457919.46, 7
27, 398452.01,6449492.98, 6
27, 398505.42,6450135.81, 6
28, 398759.71,6451629.25, 8
28, 398817.41,6452371.87, 8
29, 401744.60,6449733.65, 2
29, 401465.37,6450702.97, 2
30, 398408.19,6439308.69, 2
30, 398766.49,6440731.50, 2
31, 402017.75,6452117.32,10
31, 402193.65,6452632.44,10
32, 399711.91,6438064.58, 6
32, 399456.26,6439199.08, 6
33, 402298.86,6454099.08, 4
33, 402172.80,6454598.20, 4
34, 402470.06,6454146.08, 4
34, 402629.56,6454771.41, 4
35, 402526.10,6444110.78,10
35, 402404.70,6444847.91,10
36, 399889.69,6442586.91, 1
36, 399722.61,6443318.38, 1
37, 398327.57,6448364.73, 7
37, 398548.20,6449174.15, 7
38, 402295.85,6453750.68, 6
38, 402443.50,6454592.86, 6
39, 399108.28,6440028.68,10
39, 398998.08,6440639.02,10
40, 400287.58,6447591.75, 4
40, 400373.31,6448626.19, 4
