# FaultID,X,Y,Top Coal Seam
 1, 398988.05,6445004.58, 2
 1, 398757.27,6445611.58, 2
 2, 398531.13,6443491.62, 2
 2, 398327.33,6443985.00, 2
 3, 400277.08,6446461.75, 7
 3, 400297.04,6447155.68, 7
 4, 398161.55,6449430.48, 1
 4, 398101.86,6449966.68, 1
 5, 402408.76,6445523.50, 5
 5, 402531.42,6446024.32, 5
 6, 398825.05,6439967.50, 5
 6, 399002.73,6440589.67, 5
 7, 398634.21,6443990.87, 8
 7, 398397.60,6444783.72, 8
 8, 400817.34,6453163.68,10
 8, 400704.99,6454600.19,10
 9, 402217.27,6454896.24, 9
 9, 402099.59,6455503.11, 9
10, 398968.38,6448324.67, 8
10, 398785.51,6449418.19, 8
11, 402224.00,6451889.67, 8
11, 402101.83,6452796.86, 8
12, 401142.51,6449878.81, 9
12, 401278.02,6450507.79, 9
13, 402368.75,6447548.02, 4
13, 402157.76,6448163.82, 4
14, 398976.80,6448128.84, 4
14, 398843.21,6448747.08, 4
15, 398330.33,6449741.23, 4
15, 397885.31,6450860.98, 4
16, 404084.56,6449978.42, 7
16, 404189.30,6450673.44, 7
17, 399961.45,6447429.13, 8
17, 400028.52,6448680.56, 8
18, 403135.35,6450976.80, 4
18, 403136.46,6451568.05, 4
19, 398561.38,6445468.01, 9
19, 398283.58,6446595.28, 9
20, 401944.91,6440159.50, 5
20, 401901.15,6441197.42, 5
21, 397586.02,6446703.54, 6
21, 397892.70,6447898.04, 6
22, 403186.26,6447559.39, 3
22, 403290.85,6448152.02, 3
23, 399988.99,6442591.97, 1
23, 400095.92,6443275.12, 1
24, 404190.44,6444225.59,10
24, 404063.00,6444730.96,10
25, 401571.22,6448592.37, 4
25, 401468.28,6449591.65, 4
26, 400592.07,6439888.01, 1
26, 400317.45,6440690.99, 1
27, 398021.14,6444557.13, 6
27, 397651.37,6445617.15, 6
28, 402601.20,6445275.80, 4
28, 402802.61,6446034.50, 4
29, 401344.85,6456865.54,10
29, 401334.29,6457369.19,10
30, 400731.57,6439968.52, 2
30, 400982.22,6440663.15, 2
31, 398743.19,6452556.16,10
31, 399020.61,6453237.61,10
32, 399281.19,6443412.43, 8
32, 399396.91,6444301.70, 8
33, 403461.04,6437326.37, 1
33, 403339.68,6437934.40, 1
34, 402276.06,6446400.35, 3
34, 402480.08,6447523.67, 3
35, 398112.56,6446495.93, 2
35, 398143.83,6447209.42, 2
36, 401358.22,6444078.31, 9
36, 401230.37,6444737.01, 9
37, 401396.31,6448498.95, 8
37, 401399.40,6449391.03, 8
38, 402517.56,6457150.94, 3
38, 402417.42,6457902.62, 3
39, 400597.51,6441618.65, 3
39, 400908.94,6442957.02, 3
40, 404039.13,6449615.43, 1
40, 404326.94,6450970.93, 1
