# FaultID,X,Y,Top Coal Seam
 1, 397664.02,6444181.10,10
 1, 397869.46,6444771.43,10
 2, 404196.16,6455301.63, 3
 2, 404369.11,6455948.97, 3
 3, 404409.40,6455760.26, 6
 3, 404580.65,6456648.06, 6
 4, 404287.35,6456437.89, 3
 4, 404038.17,6457394.83, 3
 5, 402561.98,6456654.89, 2
 5, 402584.33,6457387.89, 2
 6, 403150.77,6450316.02, 2
 6, 403290.49,6450818.84, 2
 7, 404186.05,6448244.04, 9
 7, 404316.67,6449271.38, 9
 8, 400035.45,6452671.19, 3
 8, 400453.77,6453782.03, 3
 9, 402721.69,6437812.29, 2
 9, 403068.36,6438667.25, 2
10, 399122.28,6446071.97, 8
10, 399090.24,6447106.52, 8
11, 402693.33,6445578.09, 9
11, 402543.71,6446252.66, 9
12, 403619.00,6443167.37, 9
12, 403490.30,6443819.33, 9
13, 398272.23,6440370.48, 3
13, 398118.86,6441251.17, 3
14, 399545.59,6451160.16, 2
14, 399330.51,6451701.26, 2
15, 398789.10,6444819.33, 2
15, 398494.33,6445567.79, 2
16, 398177.28,6448369.63, 4
16, 398341.30,6448876.90, 4
17, 399918.23,6441804.15, 5
17, 399973.83,6442757.44, 5
18, 398407.59,6446058.97, 4
18, 398532.67,6446792.49, 4
19, 404457.69,6447550.59,10
19, 404295.22,6449135.97,10
20, 403233.01,6441697.12, 7
20, 403393.99,6442281.09, 7
21, 398468.18,6443713.05, 5
21, 398519.79,6444476.06, 5
22, 403584.35,6442008.57, 3
22, 403783.37,6442718.09, 3
23, 399845.68,6441281.57,10
23, 399798.02,6441823.57,10
24, 402241.34,6442335.07, 5
24, 402138.82,6442959.54, 5
25, 403219.25,6454894.10,10
25, 403241.30,6455906.37,10
26, 400731.62,6445225.33, 7
26, 400999.98,6446443.12, 7
27, 402489.93,6453442.32,10
27, 402289.39,6455039.27,10
28, 398599.67,6449740.25, 7
28, 398448.18,6450255.59, 7
29, 402600.72,6453767.19, 3
29, 402416.12,6454651.30, 3
30, 402847.72,6457183.02, 1
30, 402948.26,6457728.33, 1
31, 400787.27,6439938.21, 8
31, 400505.01,6440871.46, 8
32, 400845.10,6439754.17, 5
32, 400981.91,6440340.45, 5
33, 402417.32,6446049.38, 8
33, 402272.22,6446728.18, 8
34, 400883.98,6453403.29, 6
34, 400972.51,6454147.56, 6
35, 401889.05,6446105.23, 4
35, 401992.47,6447641.70, 4
36, 399282.21,6450563.28, 8
36, 398959.17,6451504.45, 8
37, 401395.59,6455311.20, 9
37, 401288.60,6456159.00, 9
38, 403142.96,6437404.17, 2
38, 403311.42,6438008.60, 2
39, 403565.61,6439202.27,10
39, 403544.05,6439866.93,10
40, 403311.48,6438504.46, 8
40, 403928.90,6439995.18, 8
